"Product_Name","Supplier_Name","Article_Number","Category","Volumn","Alcohol_Percent","Country","Producer","Package"
"Hardy´s Mill Cellars Chardonnay","Mondo Wine Sweden AB","717166","Torrt","X5303AC0101","13.8","Australien","Accolade Wines","6x75 cl"
"L.O smith Bananlacks","Götene Vin & Sprit AB","709505","Frukt-och bärlikörer","85207","25","Sverige","","6x70 cl"
"Jacob's Creek Shiraz Lighter","Pernod Ricard Sweden AB","722952","Medel fylligt","1050343","9.5","Australien","","6x75 cl"
"Små Sure Strawberry Shots","Spivi AB","725067","Övrig likör","11534","16.4","Danmark","","6x1 l"
"Cune Crianza","Wicked Wine Sweden AB","725052","Medel fylligt","36110213","12.5","Spanien","CUNE","6x75 cl"
"Candido Le Pozzelle Rosé","Amka Vinimport AB","700209","Italien","7020201","13.5","Italien","Candido","12x75 cl"
"Chateau Briot Blanc","Janake Wine Group AB","721162","Torrt","7478601","12","Frankrike","","12x75 cl"
"Brotherhood Cabernet Sauvignon","Primewine Sweden AB","716799","Fylligt","X5226BR0101","13","USA","_","12x75 cl"
"Valpolicella Ripasso","Wine & Spirits Collective","725271","Vin, Sprit och Starköl","7115801","14","Italien","","12x75 cl"
"Jezek Premium Pils","Wicked Wine Sweden AB","717297","Mellanmörk ale","JEZ 300","4.7","Storbritannien","Fullers","1x30 l"
"Tequila KAH Blanco","Barkonsult AB","725366","Vin, Sprit och Starköl","00841","40","","","6x70 cl"
"Barrels & Drums Organic Côtes du Rhône Villages","Enjoy Wine & Spirits AB","720323","Medel fylligt","7083401","14","Frankrike","Villa al Cortile","12x75 cl"
"Nederburg Winemasters Reserve Sauvignon Blanc","Bibendum AB","712805","Torrt","1010394","14.5","Sydafrika","Nederburg Wines","6x75 cl"
"Querciabella Mongrana EKO","Primewine Sweden AB","711711","Medel fylligt","7353301K","13","Italien","Agricola Querciabella","12x75 cl"
"Gustav Lorentz Pinot Noir rose","Bibendum AB","724857","Frankrike","1014097","12","Frankrike","Gustave Lorentz","12x75 cl"
"Rock Oyster blended Malt","Philipson & Söderberg AB","718181","Blended whisky","1020528","46","Storbritannien","_","6x70 cl"
"Esmeralda rosé","Wine & Spirits Collective","725284","Vin, Sprit och Starköl","7510601","12.5","Italien","Miguel Torres","6x75 cl"
"Cara Nord Negre","Smaksinnet AB","725256","Spanien","SPA.CR.0005","13.5","Spanien","","6x75 cl"
"Cremant de Bourgogne Rose Brut Louis Bouillot","Viva Wine & Spirits Group AB","709044","Mousserande vin rosé","778101","12","Frankrike","","12x75 cl"
"Pazo das Bruxas","Wine & Spirits Collective","722145","Torrt","7255401","12.5","Spanien","Miguel Torres","6x75 ml"
"Jacob's Creek Merlot","Pernod Ricard Sweden AB","704489","Medel fylligt","1050038","12.5","Australien","Orlando","6x75 cl"
"Cara Nord Blanc","Smaksinnet AB","725252","Halvtorrt","SPA.CR.0006","13","Spanien","","6x75 cl"
"Note Bleue","Bibendum AB","724890","Frankrike","1023464","13","Frankrike","Les Maîtres Vignerons de St Tr","6x75 cl"
"B Truth Tonic","Barkonsult AB","720573","Aperitif - bitter","00728","43","Tyskland","","12x20 cl"
"Zonin Prosecco DOC 1821 300 cl","Pernod Ricard Sweden AB","714700","Torrt","1050242","11","Frankrike","Perrier-Jouet","1x3 l"
"Champagne de saint Gall Brut Tradition","Janake Wine Group AB","706670","Frankrike","7708601","13","Frankrike","Champagne de Saint Gall","6x75 cl"
"Muriel Fincas de la Villa Crianza","Viva Wine & Spirits Group AB","722066","Medel fylligt","32GZM0001","13","Spanien","","6x75 cl"
"Ampelidae Marigny Neuf Sauvignon blanc 2009","Oenoforos AB","707009","Torrt","7027901","12.5","Frankrike","Oenoforos AB","6x75 cl"
"Saint Clair Pinot Noir","Sigva AB","713019","Medel fylligt","1601501/12","13.5","Sydafrika","Saint Claire Estate Wines","12x75 cl"
"The Wolftrap White","Tuesday Wine AB","718979","Torrt","X5499000301","14","Sydafrika","Bouekenhoutskloof","12x75 cl"
"Candido Devinis Primitivo Salento IGT","Amka Vinimport AB","717258","Medel fylligt","X5366CN0701","13.5","Italien","Candido","12x75 cl"
"Johnnie Walker Espresso Roast","Diageo Sweden AB","723938","Blended whisky","3450028","43.2","Storbritannien","","12x50 cl"
"Westmalle tripel","Galatea AB","705323","Övrigt öl","71433-03","9.5","Belgien","","24x33 cl"
"Verdejo Rueda Marques de Caceres","Domaine Wines Sweden AB","722690","Torrt","X512213101","13.5","Spanien","","12x75 cl"
"Taittinger Brut Prestige Rosé","We & Wine AB","770714","Champagne rosé","789801","12","Frankrike","Taittinger","6x75 cl"
"Nicolas Feuilette Brut Reserve","Enjoy Wine & Spirits AB","710623","Frankrike","8894608","12.5","Frankrike","Nicolas Feuillatte","1x3 l"
"Il Bar Rosato","Viva Wine & Spirits Group AB","719084","Italien","CW01501","11","Italien","","12x75 cl"
"Grappa di Amarone Farina 42%","We & Wine AB","715074","Pressrestsdestillat","8692801","42","Italien","_","6x70 cl"
"Beringer Knights Valley Cabernet Sauvignon","Primewine Sweden AB","724964","Fylligt","X5226TR0801","15","USA","Beringer","6x75 cl"
"Bersi Serlini Franciacorta Rosè","Smaksinnet AB","721175","Italien","ITA.BS.0004","12.5","Italien","","6x75 cl"
"Cambus 40 years SR 17 52,7% 70cl","Diageo Sweden AB","724241","Whisky","720918","52.7","Storbritannien","","4x70 cl"
"Rose Infinie","Nigab AB","724500","Frankrike","1746701","12.5","Frankrike","_","6x75 cl"
"Rodney Strong Estate Chalk Hill Chardonnay","Domaine Wines Sweden AB","716059","Torrt","647101","14.5","USA","_","12x75 cl"
"Il Nostro Rosso","Oenoforos AB","726794","Italien","3220501","12.5","Italien","Mondo del Vino","12x75 cl"
"Canepa Novisimo Chardonnay","Hermansson & Co AB","720402","Chile","1545901","13","Chile","Vina Canepa","6x75 cl"
"Dragon Blood Silver Strenght","Multibev AB","712153","Övrig likör","8734602","28","Sverige","W&B of Sweden","6x50 cl"
"Små Sure Blueberry Shots","Spivi AB","725057","Övrig likör","11558","16.4","Danmark","","6x1 l"
"Marqués de Riscal EKO","Nigab AB","717318","Torrt","600101","12.5","Spanien","Marqués de Riscal","12x75 cl"
"Apulo Primitivo Rosso Masseria Altemura","Pernod Ricard Sweden AB","714726","Medel fylligt","1050246","13.5","Italien","_","6x75 cl"
"Montepulciano d'Abruzzo Bianchi EKO","Enjoy Wine & Spirits AB","731819","Medel fylligt","712601","13","Italien","Umani Ronchi","12x75 cl"
"Andeluna 1300 Torrontés","Smaksinnet AB","725166","Argentina","ARG.AN.0005","13.5","Argentina","Andeluna Cellars","6x75 cl"
"Prinz Fläderlikör, 18%","Hults Dryck & Delikatess AB","724265","Frukt-och bärlikörer","Fläderlikör","18","Österrike","","6x50 cl"
"Calvet Sauvignon Blanc ""Varietals""","Enjoy Wine & Spirits AB","719994","Torrt","X50080529601","12","Frankrike","Calvet","12x75 cl"
"Etchart Torrontes Chardonnay","Pernod Ricard Sweden AB","708487","Torrt","1007378","13.5","Argentina","PR Argentina","6x75 cl"
"Boirá Pinot Grigio Veneto IGT EKO","Bibendum AB","715865","Torrt","1018644","13","Italien","_","12x75 cl"
"Ringleader California Chardonnay","We & Wine AB","721656","USA","990086001","14","USA","","12x75 cl"
"Southern Right Sauvignon Blanc Hamilton Russel","Domaine Wines Sweden AB","724112","Torrt","7473101","14","Sydafrika","Domaine des Marroniers","6x75 cl"
"Helsingborgs Pilsner","Helsingborgs Bryggeri","714411","Ljus lager","8961003","4.5","Sverige","","24x33 cl"
"The Bitter Truth Jerry Thomas","Barkonsult AB","706287","Aperitif - bitter","00716","30","Tyskland","","12x20 cl"
"Castell d'Olérdola Brut","Wine & Spirits Collective","724865","Spanien","7331501","11.5","Spanien","Perelada Comercial","6x75 cl"
"Allegrini Soave DOC","Mondo Wine Sweden AB","724075","Torrt","X5303AG0601","13","Italien","Allegrini","6x75 cl"
"Lejonet & Björnen Glasslikör Rocky Road","Nelex Beverage AB","720624","Gräddlikör","8796002","15","","","6x50 cl"
"Tommasi Graticcio Appassionato","Hermansson & Co AB","722286","Italien","535402","13","Italien","Tommasi","12x37,5 cl"
"Gevrey Chambertin Jean-Claude Boisset","Viva Wine & Spirits Group AB","718347","Medel fylligt","32GZJCB004","13","Frankrike","Boisset","6x75 cl"
"Snälleröd Uppsala","Arcus Sweden AB","725296","Kryddat brännvin","8232102","35","Sverige","","6x50 cl"
"M de Murviedro Bobal Rosé","Primewine Sweden AB","725175","Spanien","X5226BM0901","11.5","Spanien","","6x75 cl"
"Kauffman Vodka Soft","Fine Brands","720073","Okryddat brännvin","1160197s","40","Ryssland","","4x70 cl"
"Yellow Eye","Tevsjö Destilleri","725022","Choklad-,kaffe- och nötlikörer","8667602","30","Sverige","","12x50 cl"
"Dupont Pommeau de Normandie","Cask Sweden AB","717861","Torr/halvtorr","9003256","7.5","Frankrike","","6x70 cl"
"Planeta Segreta Rosso","Philipson & Söderberg AB","721719","Medel fylligt","1021323","13","Italien","","6x75 cl"
"Compagnies Des Indes Latino 5 years","Cask & Co","721860","Rom","680","40","Guatemala","","6x70 cl"
"Kavalan Solist Sherry","Philipson & Söderberg AB","725712","Maltwhisky","1017143","58.6","","","6x70 cl"
"Finca Antigua Viura","Arvid Nordquist Hab","725876","Spanien","49986","12.5","Spanien","","12x75 cl"
"Finca Antigua Cabernet Sauvignon Crianza","Arvid Nordquist Hab","725878","Fylligt","49667","14","Spanien","","12x75 cl"
"Santa Tresa Cerasuolo di Vittoria Classico DOCGEKO","Hermansson & Co AB","713557","Fylligt","7929701","13.5","Italien","The Wine People","6x75 cl"
"Clairin Vaval","Barkonsult AB","725112","Rom","928","48.8","Varierande ursprung","","6x70 cl"
"Cragganmore DE18","Diageo Sweden AB","725842","Whisky","745303","40","Storbritannien","","6x70 cl"
"Chablis Bichot 2013","Nigab AB","724364","Torrt","8557801","12.5","Frankrike","Maison Albert Bichot","12x75 cl"
"Smoking Loon Cabernet Sauvignon","Arvid Nordquist Hab","703616","Medel fylligt","43803","13.5","USA","Sebastiani","12x75 cl"
"Fernet Gancia","Hermansson & Co AB","725873","Bitter kryddad med nejlikor o.","2461575301","40","Italien","Garcia Carrion","3x70 cl"
"Le Village du Sud Syrah","Janake Wine Group AB","709801","Medel fylligt","3110264","13","Frankrike","Mont Tauch","1x75 cl"
"Saint-Aubin Premier Cru En Remilly","Viva Wine & Spirits Group AB","725506","Vin, Sprit och Starköl","7025301","13.5","Frankrike","Jean-Claude Boisset","6x75 cl"
"Primo Fiore Sicilia Doc Nero d´Avola Rosé","We & Wine AB","725237","Vin, Sprit och Starköl","990094001","12.5","Italien","Nero d´Avola","6x75 cl"
"Robert Mondavi Private Selection Pinot Noir","Bibendum AB","711904","Medel fylligt","1006774s","13.5","USA","_","6x75 cl"
"Tapiz Malbec Reserva","Vinovativa","705241","Fylligt","65910112","14","Argentina","_","12x75 cl"
"Wachau Riesling Amphora","Primewine Sweden AB","724973","Torrt","X5226DW0701","12.5","Österrike","","6x75 cl"
"Salentein Barrel Selection Malbec","Nigab AB","724496","Fylligt","7312401","13.5","Argentina","_","6x75 cl"
"Pepperwood grove chardonnay","Arvid Nordquist Hab","703593","Torrt","43800","13.5","USA","Sebastiani","12x75 cl"
"Miraval Rosé","Enjoy Wine & Spirits AB","720965","Frankrike","9971401","13","Frankrike","","1x75 cl"
"Baladin Isaac","Enjoy Wine & Spirits AB","721291","Veteöl","8919403","5","Italien","","12x33 cl"
"Clairin Le Rocher","Barkonsult AB","725117","Rom","00929","46.5","Varierande ursprung","","6x70 cl"
"Mas la Plana","Wine & Spirits Collective","725889","Fylligt","X5129MT9801","14","Spanien","Miguel Torres ESP","6x75 cl"
"La Braccesca Vino Nobile di Montepulciano DOCG","Sigva AB","715978","Medel fylligt","7361801","14","Italien","","6x75 cl"
"Achel blond","Galatea AB","707098","Öl","73002-03","8","Belgien","Trappisten Bierbr. ""De Schapps","24x33 cl"
"Harewood Denmark Riesling","Enjoy Wine & Spirits AB","725217","Torrt","7517401","12","Australien","","12x75 cl"
"Blackwoods vintage dry navy gin 60%","Renbjer & Magnusson AB","713231","Gin","BWG002","60","Storbritannien","","1x70 cl"
"Chateau Ksara blanc De Blanc","Bornicon & Salming AB","716729","Torrt","7808501","13.5","Libanon","Ksara","12x75 cl"
"Grinder Shiraz","Vinovativa","724378","Medel fylligt","9033814","14","Sydafrika","","12x75 cl"
"Gunderloch Fritz's Riesling","Enjoy Wine & Spirits AB","724742","Torrt","X50080569301","12","Tyskland","Weingut Gunderloch","12x75 cl"
"Reyneke Cornerstone","Tuesday Wine AB","716469","Fylligt","7363901","14.5","Sydafrika","_","6x75 cl"
"Barefoot White Zinfandel Rosé","Spendrups Bryggeri AB","722992","USA","2524614","8.5","USA","_","12x75 cl"
"Merlin Moulin a Vent","Wine & Spirits Collective","719106","Medel fylligt","7294101","13","Frankrike","_","12x75 cl"
"Asti Martini","Bacardi AB","722435","Sött","9047455","7","Italien","Martini Rossi","6x75 cl"
"Chateau Ksara Clos St. Alphonse","Bornicon & Salming AB","724974","Medel fylligt","X5202021101","13","Libanon","","12x75 cl"
"Marques de Murrieta Reserva","Ward Wines AB","709211","Medel fylligt","261201","14","Spanien","Delas","12x75 cl"
"Calvet Côtes du Rhône Rosé","Enjoy Wine & Spirits AB","724053","Frankrike","221901","13","Frankrike","Calvet","12x75 cl"
"San Giovanni Leo Guelfus Piceno Superiore","Svenska Vinkompaniet","724944","Fylligt","SANLEO","14","Italien","","6x75 cl"
"Brancott Estate Flight Sauvignon Blanc","Pernod Ricard Sweden AB","712466","Torrt","1050156","9","Nya Zeeland","Pernod Ricard","6x75 cl"
"Merlet C2 Café 33%","Barkonsult AB","719213","Frukt-och bärlikörer","00800","33","Frankrike","","6x70 cl"
"Johnnie Walker Black","Diageo Sweden AB","718719","Blended whisky","9039640","40","Storbritannien","_","4x3 l"
"Venuglia Amarone della Valpolicella","Enjoy Wine & Spirits AB","723871","Fylligt","X50080563901","15","Italien","","6x75 cl"
"Friedrich-Wilhelm-Gymnasium Schiefer Riesling","Viva Wine & Spirits Group AB","725127","Torrt","721500112","8","Tyskland","Wegeler-Deinhard","12x75 cl"
"Argiolas Iselis Bianco","Enjoy Wine & Spirits AB","725265","Vin, Sprit och Starköl","7576501","14","Italien","","6x75 cl"
"Saint Louis de Provence","Primewine Sweden AB","725291","Frankrike","X5226CE0101","12.5","Frankrike","","6x75 cl"
"Heartland Directors Cut Cabernet Sauvignon","Mondo Wine Sweden AB","724120","Fylligt","7961001","14.5","Australien","Heartland Wines PTY LTD","6x75 cl"
"Merlin Bourgogne Pinot Noir","Wine & Spirits Collective","725625","Medel fylligt","7380401","12","Frankrike","Olivier Merlin","12x750 ml"
"Älvsby Pale Ale","Nyckelbryggerier Aktiebolaget","725335","Vin, Sprit och Starköl","1002","5.6","","","24x33 cl"
"Steininger Gruner Veltliner LoisiumweingartenReserve","Arvid Nordquist Hab","709670","Torrt","46628","13.5","Österrike","S.A. Prum","12x75 cl"
"Mirafiore Langhe Nebbiolo","Enjoy Wine & Spirits AB","724004","Fylligt","7251801","14","Italien","Fontanafredda","6x75 cl"
"Lindemans Apple","Galatea AB","777621","Övrigt öl","73006-03","4","Belgien","Lindemans","24x25 cl"
"Tinel Sancerre Blanc","Nigab AB","722081","Torrt","7975801","12.5","Frankrike","","12x75 cl"
"Grasovka Vodka","Conaxess Trade","701393","Okryddat brännvin","2310303","40","Polen","Underberg","6x50 cl"
"Neisson L'Esprit Blanc 70%","Barkonsult AB","724533","Rom","915","70","Frankrike","","6x70 cl"
"Bobs Cardamon Bitters","Barkonsult AB","725588","Aperitif - bitter","00898","33.3","Storbritannien","","30x10 cl"
"Seven Stars No.6:2 Alcor","Spirit Of Hven Backafalls AB","725422","Sprit","Hven 995","45","Sverige","Spirit of Hven Backafallsbyn","6x50 cl"
"Pierre Lecat VS","Renbjer & Magnusson AB","721926","Sprit","CPL003","43","Frankrike","","6x70 cl"
"Saison Noble","Brill & Co AB","121641","Vin, Sprit och Starköl","3314903","5.7","","","24x33 cl"
"Villa Minelli Pinot Grigio","Domaine Wines Sweden AB","724113","Torrt","X512217301","12","Italien","Domaine des Marroniers","6x75 cl"
"Terre di kama nero d'avola EKO","Vinovativa","721278","Medel fylligt","9038381","14","Italien","Cantine Francesco Minini","6x75 cl"
"Bols Cucumber","Edrington Sweden AB","725305","Vin, Sprit och Starköl","10710384","17","","","6x50 cl"
"Miopasso Pinot Grigio","Hermansson & Co AB","715834","Torrt","1544401","14","Italien","_","6x75 cl"
"Cassiopea Bolgheri Rose","Mondo Wine Sweden AB","725098","Italien","402301","13","Italien","Cellier des Dauphins","6x75 cl"
"El Niño de Campillo DOC","Bibendum AB","719769","Medel fylligt","1019058","13.5","Spanien","Bodegas Campillo","12x75 cl"
"Bobs Lavender Bitters","Barkonsult AB","725450","Aperitif - bitter","00895","33.2","Storbritannien","","30x10 cl"
"Chinon Les Delices","Oenoforos AB","717893","Medel fylligt","7308201","13","Frankrike","_","6x75 cl"
"Wachau Riesling Federspiel Terrassen","Primewine Sweden AB","701574","Österrike","7490301","12","Österrike","","6x75 cl"
"L.A. Cetto Cabernet Sauvignon 2012","Liquorama","719337","Medel fylligt","70627010","13.5","Mexico","_","12x75 cl"
"35 South Cabernet Sauvignon Merlot Wild Ferment EKO","Pernod Ricard Sweden AB","714651","Medel fylligt","1007196","14","Chile","Viña San Pedro","6x75 cl"
"Poggio Teo Classico DOCG","Enjoy Wine & Spirits AB","787777","Medel fylligt","8125401","13","Italien","Piccini","6x75 cl"
"Chablis Grand Cru Vaudesir","We & Wine AB","707985","Torrt","7482201","13","Frankrike","Domaine Billaud-Simon","12x75 cl"
"Premier Cru Vaucoupin Grossot","Enjoy Wine & Spirits AB","708631","Torrt","7333201","13","Frankrike","Corinne er Jean Pierre Grossot","12x75 cl"
"Nils Oscar Rökporter","Nils Oscar AB","723080","Mörk ale","138033","5.9","Sverige","Nils Oscar Bryggeri och Bränne","20x33 cl"
"Bourgogne Rouge 03 St Vincent","Primewine Sweden AB","799765","Fylligt","X5226GI0801","12.5","Frankrike","Vincent Giardin","12x75 cl"
"Taittinger Nocturn","We & Wine AB","729240","Frankrike","759701","12","Frankrike","Taittinger","6x75 cl"
"Crème de Framboise","Multibev AB","720121","Frukt-och bärlikörer","8310002","20","Frankrike","Gabriel Boudier","6x50 cl"
"Bottega Soave Classico","Primewine Sweden AB","725363","Torrt","X5226BT1501","12","Italien","","6x75 cl"
"Tapatio 110 Agave","Cask & Co","719786","Tequila","751","55","Mexico","","12x50 cl"
"Sincerité Rosé Pinot Noir","Bornicon & Salming AB","713291","Frankrike","7990501","12","Frankrike","Joseph Mellot","12x75 cl"
"Barbera d'Alba Vajra","Moestue Grape Sel","722667","Medel fylligt","249001401","13.5","Italien","Vajra","12x75 cl"
"Dr. Heger Spätburgunder  Grosses Gewächs""Winklerberg""","Enjoy Wine & Spirits AB","724519","Medel fylligt","7289801","13.5","Tyskland","","6x75 cl"
"Texas Longhorn Pale Ale","Wicked Wine Sweden AB","725086","Ale","TLP033","5.4","Sverige","Mohawk Brewing Company","24x33 cl"
"Chablis 1er Cru Les Lys, Defaix","Janake Wine Group AB","716074","Torrt","7383601","12.5","Frankrike","Domaine Bernard Defaix","12x75 cl"
"Jaime I Reserva de la Familia","Wine & Spirits Collective","771198","Vindestillat","7034501","38","Spanien","Torres","6x70 cl"
"La Grande Dame","Moet Hennessy Sverige","798348","Frankrike","9037718","12.5","Frankrike","Veuve Clicquot","6x75 cl"
"Lanson Gold Label Vintage Brut","Viva Wine & Spirits Group AB","713780","Frankrike","7415501","12.5","Frankrike","Lanson","6x75 cl"
"Birra Italia","We & Wine AB","712884","Ljus lager","8811603","4.8","Sverige","_","24x33 cl"
"Casillero del Diablo Chardonnay","Vct Sweden","771290","Torrt","207501","13.5","Chile","Concha y Toro","12x75 cl"
"Saint Amour Grandes Mises","Viva Wine & Spirits Group AB","718393","Fylligt","GZ00601","13.5","Frankrike","Mommessin","6x75 cl"
"Retsina of Attica","Vinunic AB","710517","Torrt","718501/12","11.5","Grekland","Kourtakis","12x75 cl"
"L.A. Cetto Petite Sirah","Liquorama","719340","Medel fylligt","539701","13.5","Mexico","_","12x75 cl"
"Wisby Kloster","Spendrups Bryggeri AB","701787","Ljus lager","1109611","5","Sverige","Spendrups","24x33 cl"
"Real Classico Verdejo Compañia","Viva Wine & Spirits Group AB","720207","Torrt","5150102","12.5","Spanien","","12x75 cl"
"Sandrone Barbera d'Alba 2014","Primewine Sweden AB","722359","Fylligt","9530201K","13","Italien","","6x75 cl"
"Moet & Chandon Imperial Brut","Moet Hennessy Sverige","769214","Torrt","9013215","12","Frankrike","Moët & Chandon","1x15 l"
"L.A. Cetto Chardonnay 2013","Liquorama","719339","Torrt","7061101","13.5","Mexico","_","12x75 cl"
"Barsol Pisco Mosto Verde Quebranta","Renbjer & Magnusson AB","716194","Vindestillat","PBS006","41.5","Peru","","6x70 cl"
"Montelciego Reserva","Viva Wine & Spirits Group AB","711674","Medel fylligt","271601","13","Spanien","Bodegas Montelciego","12x75 cl"
"Santa Carolina Reserva Carmenere","Viva Wine & Spirits Group AB","718405","Medel fylligt","CW00701","13.5","Chile","Viña Santa Carolina","12x75 cl"
"Gato Blanco Sauvignon Blanc","Pernod Ricard Sweden AB","771610","Torrt","1000082","12.5","Chile","Viña San Pedro","24x25 cl"
"Laroche Chablis Chantrerie 1:er Cru","Primewine Sweden AB","719942","Torrt","X5226LA3201","13.5","Frankrike","Laroche","12x75 cl"
"Bosman Twyfeling Cinsaut","Mondo Wine Sweden AB","724341","Medel fylligt","X5303BF0201","14","Sydafrika","","6x75 cl"
"Stoneleigh Pinot Grigio","Pernod Ricard Sweden AB","700712","Torrt","1007227","13","Nya Zeeland","Montana Wines","6x75 cl"
"Seven Stars No.5 Alioth Single Malt Whisky EKO","Spirit Of Hven Backafalls AB","713975","Maltwhisky","Hven 920","45","Sverige","Spirit of Hven Backafallsbyn","6x50 cl"
"Pares Balta Mas Irene","Mondo Wine Sweden AB","703357","Fylligt","7534601K","13.5","Spanien","Pares Balta","6x75 cl"
"Bellavista Franciacorta Cuvée Brut","Carovin AB","716678","Torrt","7314501","12.5","Italien","_","6x75 cl"
"Moncaro Trebbiano","Amka Vinimport AB","769276","Torrt","X5366MC0501","11.5","Italien","Terre Cortesi Moncaro","12x75 cl"
"Errázuriz Max Reserva Chardonnay","Viva Wine & Spirits Group AB","706800","Torrt","72513010","13","Chile","Errazuriz","6x75 cl"
"Copperhead Bitter Digestivum","Renbjer & Magnusson AB","721534","Kryddat brännvin","CHG003","78","Belgien","","1x50 ml"
"Malteco Reserva 20 years","Wicked Wine Sweden AB","718985","Rom","61810120","41","Guatemala","","6x70 cl"
"Old Pulteney 17 years Single Malt Whisky","Berntson Brands AB","707540","Maltwhisky","8699901","46","Storbritannien","International Beverage","6x70 cl"
"Sigtuna east coast pale ale","Galatea AB","713666","Ale","14003","5","Sverige","_","24x33 cl"
